"year","pixel_id","forest_cover","pr_ann","elevation","x","y"
1,353,0.69215321142159,-0.705559086160346,0.813661999585682,2250,350
4,353,-0.874754396205268,-1.24903729278413,0.813661999585682,2250,350
12,354,-0.703374651872181,-1.95705477297291,-0.116116740721442,2350,350
8,354,-0.3361296324655,-2.13156612372366,-0.116116740721442,2350,350
9,377,-0.678890580427864,0.127109358850401,-1.31309824985515,1650,250
7,377,0.0800791519412487,-0.187011072500958,-1.31309824985515,1650,250
15,378,0.349392263459227,0.815182684667665,-0.570144209703193,1750,250
14,378,-0.752339876168438,-0.989763285954433,-0.570144209703193,1750,250
8,380,0.790085119310292,0.79523853029615,0.461736401618967,1950,250
9,380,-1.02165152839023,0.21187201492934,0.461736401618967,1950,250
1,381,-0.458544152502331,0.999666112604178,0.537769709821652,2050,250
13,381,-0.0668179802437105,-0.0224717989359604,0.537769709821652,2050,250
5,381,1.08387938368021,0.959777803861148,0.537769709821652,2050,250
1,382,0.863532955754678,0.281676555229642,0.272739321229435,2150,250
9,382,-0.727857264020309,-0.271773728579897,0.272739321229435,2150,250
14,382,1.37767510734632,-1.6778366117717,0.272739321229435,2150,250
10,382,0.496289395644186,0.291648632415399,0.272739321229435,2150,250
10,383,1.15732867942078,-0.65071266163868,-0.274700497829901,2250,250
3,384,1.35319249519819,-1.40859052775625,-0.989413594935144,2350,250
9,410,-0.0178527559474534,0.221844092115097,-1.11106688805944,1950,150
12,411,-0.703374651872181,0.361453172715701,-1.0611021426691,2050,150
10,412,-0.507510836094776,-0.0573740690861115,-1.23054780094937,2150,150
15,412,0.594221303532888,-0.286731844358533,-1.23054780094937,2150,150
